Orders,Units,Price/unit,Sales,Date,Status,Product Line,MSRP,City,State,Country
10258,45,80.92,3641,6/15/2004,Shipped,Classic Cars,101,Minato-ku,Tokyo,Japan
10261,27,100,3378,6/17/2004,Shipped,Classic Cars,136,Montreal,Quebec,Canada
10261,20,89.53,1791,6/17/2004,Shipped,Vintage Cars,87,Montreal,Quebec,Canada
10261,36,100,4513,6/17/2004,Shipped,Ships,122,Montreal,Quebec,Canada
10261,22,91.17,2006,6/17/2004,Shipped,Vintage Cars,88,Montreal,Quebec,Canada
10261,34,62,2108,6/17/2004,Shipped,Ships,66,Montreal,Quebec,Canada
10261,44,68.67,3021,6/17/2004,Shipped,Ships,72,Montreal,Quebec,Canada
10261,25,88.15,2204,6/17/2004,Shipped,Ships,100,Montreal,Quebec,Canada
10261,50,81.43,4072,6/17/2004,Shipped,Ships,99,Montreal,Quebec,Canada
10261,29,50.78,1473,6/17/2004,Shipped,Ships,54,Montreal,Quebec,Canada
10262,49,100,6568,6/24/2004,Cancelled,Planes,157,Madrid,,Spain
10262,32,84.3,2698,6/24/2004,Cancelled,Ships,86,Madrid,,Spain
10262,34,100,4103,6/24/2004,Cancelled,Vintage Cars,105,Madrid,,Spain
10262,34,97.38,3311,6/24/2004,Cancelled,Planes,109,Madrid,,Spain
10262,24,67.14,1611,6/24/2004,Cancelled,Planes,68,Madrid,,Spain
10262,46,70.35,3236,6/24/2004,Cancelled,Vintage Cars,65,Madrid,,Spain
10262,49,87.21,4273,6/24/2004,Cancelled,Vintage Cars,83,Madrid,,Spain
10262,48,61.42,2948,6/24/2004,Cancelled,Planes,68,Madrid,,Spain
10262,40,79.11,3164,6/24/2004,Cancelled,Vintage Cars,68,Madrid,,Spain
10262,49,37.97,1861,6/24/2004,Cancelled,Vintage Cars,43,Madrid,,Spain
10262,40,84.03,3361,6/24/2004,Cancelled,Planes,91,Madrid,,Spain
10262,44,94.14,4142,6/24/2004,Cancelled,Ships,90,Madrid,,Spain
10262,33,90.75,2995,6/24/2004,Cancelled,Planes,99,Madrid,,Spain
10262,27,76,2052,6/24/2004,Cancelled,Planes,80,Madrid,,Spain
10262,35,71.07,2487,6/24/2004,Cancelled,Planes,74,Madrid,,Spain
10262,21,57.11,1199,6/24/2004,Cancelled,Planes,49,Madrid,,Spain
10263,34,100,3677,6/28/2004,Shipped,Motorcycles,95,Bridgewater,CT,USA
10263,40,100,4472,6/28/2004,Shipped,Motorcycles,118,Bridgewater,CT,USA
10263,41,100,8337,6/28/2004,Shipped,Motorcycles,193,Bridgewater,CT,USA
10263,48,100,6434,6/28/2004,Shipped,Motorcycles,150,Bridgewater,CT,USA
10263,33,86.17,2844,6/28/2004,Shipped,Planes,84,Bridgewater,CT,USA
10263,34,58.75,1998,6/28/2004,Shipped,Motorcycles,60,Bridgewater,CT,USA
10263,42,100,4308,6/28/2004,Shipped,Motorcycles,112,Bridgewater,CT,USA
10263,37,62.46,2311,6/28/2004,Shipped,Motorcycles,76,Bridgewater,CT,USA
10263,24,75.35,1808,6/28/2004,Shipped,Planes,72,Bridgewater,CT,USA
10263,31,79.91,2477,6/28/2004,Shipped,Motorcycles,99,Bridgewater,CT,USA
10263,47,100,5465,6/28/2004,Shipped,Planes,118,Bridgewater,CT,USA
10264,48,54.71,2626,6/30/2004,Shipped,Motorcycles,62,Boston,MA,USA
10264,20,100,2411,6/30/2004,Shipped,Classic Cars,148,Boston,MA,USA
10264,37,65.1,2409,6/30/2004,Shipped,Motorcycles,69,Boston,MA,USA
10264,47,83.27,3914,6/30/2004,Shipped,Classic Cars,80,Boston,MA,USA
10264,20,32.59,652,6/30/2004,Shipped,Motorcycles,40,Boston,MA,USA
10264,34,97.97,3331,6/30/2004,Shipped,Motorcycles,102,Boston,MA,USA
10264,47,89.5,4207,6/30/2004,Shipped,Motorcycles,81,Boston,MA,USA
10265,45,86.84,3908,7/2/2004,Shipped,Classic Cars,80,Glen Waverly,Victoria,Australia
10265,49,100,8427,7/2/2004,Shipped,Classic Cars,146,Glen Waverly,Victoria,Australia
10266,44,100,9160,7/6/2004,Shipped,Classic Cars,194,Reggio Emilia,,Italy
10266,22,100,2455,7/6/2004,Shipped,Classic Cars,117,Reggio Emilia,,Italy
10266,35,76.61,2681,7/6/2004,Shipped,Classic Cars,79,Reggio Emilia,,Italy
10266,40,100,4468,7/6/2004,Shipped,Classic Cars,115,Reggio Emilia,,Italy
10266,21,100,2527,7/6/2004,Shipped,Classic Cars,141,Reggio Emilia,,Italy
10266,36,100,5197,7/6/2004,Shipped,Classic Cars,124,Reggio Emilia,,Italy
10266,33,74.69,2465,7/6/2004,Shipped,Classic Cars,77,Reggio Emilia,,Italy
10266,49,100,6203,7/6/2004,Shipped,Classic Cars,142,Reggio Emilia,,Italy
10266,20,100,2825,7/6/2004,Shipped,Classic Cars,132,Reggio Emilia,,Italy
10266,29,100,4813,7/6/2004,Shipped,Classic Cars,169,Reggio Emilia,,Italy
10266,33,100,5035,7/6/2004,Shipped,Classic Cars,141,Reggio Emilia,,Italy
10266,28,48.3,1352,7/6/2004,Shipped,Classic Cars,50,Reggio Emilia,,Italy
10266,34,40.4,1374,7/6/2004,Shipped,Classic Cars,37,Reggio Emilia,,Italy
10266,47,62.45,2935,7/6/2004,Shipped,Classic Cars,61,Reggio Emilia,,Italy
10266,24,100,2932,7/6/2004,Shipped,Classic Cars,140,Reggio Emilia,,Italy
10267,36,75.55,2720,7/7/2004,Shipped,Classic Cars,71,NYC,NY,USA
10267,40,80.1,3204,7/7/2004,Shipped,Classic Cars,73,NYC,NY,USA
10267,38,87.24,3315,7/7/2004,Shipped,Classic Cars,90,NYC,NY,USA
10267,43,100,4646,7/7/2004,Shipped,Classic Cars,117,NYC,NY,USA
10267,44,96.74,4257,7/7/2004,Shipped,Classic Cars,85,NYC,NY,USA
10267,43,100,5111,7/7/2004,Shipped,Classic Cars,107,NYC,NY,USA
10269,32,63.08,2019,7/16/2004,Shipped,Vintage Cars,62,Salzburg,,Austria
10269,48,97.39,4675,7/16/2004,Shipped,Vintage Cars,97,Salzburg,,Austria
10270,21,100,4905,7/19/2004,Shipped,Classic Cars,214,Chatswood,NSW,Australia
10270,32,100,4302,7/19/2004,Shipped,Classic Cars,147,Chatswood,NSW,Australia
10270,28,100,4095,7/19/2004,Shipped,Trucks and Buses,136,Chatswood,NSW,Australia
10270,43,96.84,4164,7/19/2004,Shipped,Trucks and Buses,116,Chatswood,NSW,Australia
10270,31,96.24,2983,7/19/2004,Shipped,Vintage Cars,101,Chatswood,NSW,Australia
10270,38,100,4775,7/19/2004,Shipped,Vintage Cars,104,Chatswood,NSW,Australia
10270,38,100,5383,7/19/2004,Shipped,Trucks and Buses,121,Chatswood,NSW,Australia
10270,44,58.36,2568,7/19/2004,Shipped,Vintage Cars,50,Chatswood,NSW,Australia
10270,32,85.72,2743,7/19/2004,Shipped,Trucks and Buses,96,Chatswood,NSW,Australia
10270,21,63.35,1330,7/19/2004,Shipped,Trucks and Buses,64,Chatswood,NSW,Australia
10270,46,88,4048,7/19/2004,Shipped,Classic Cars,101,Chatswood,NSW,Australia
10272,35,100,5818,7/20/2004,Shipped,Classic Cars,207,Allentown,PA,USA
10272,27,100,4283,7/20/2004,Shipped,Classic Cars,151,Allentown,PA,USA
10272,39,100,7962,7/20/2004,Shipped,Classic Cars,173,Allentown,PA,USA
10271,31,97.17,3012,7/20/2004,Shipped,Trucks and Buses,118,San Rafael,CA,USA
10271,50,100,9169,7/20/2004,Shipped,Classic Cars,163,San Rafael,CA,USA
10271,50,100,5094,7/20/2004,Shipped,Trucks and Buses,122,San Rafael,CA,USA
10271,25,69.28,1732,7/20/2004,Shipped,Trucks and Buses,60,San Rafael,CA,USA
10271,20,100,3929,7/20/2004,Shipped,Classic Cars,169,San Rafael,CA,USA
10272,25,100,3734,7/20/2004,Shipped,Classic Cars,143,Allentown,PA,USA
10271,45,64.74,2913,7/20/2004,Shipped,Classic Cars,57,San Rafael,CA,USA
10271,43,100,5605,7/20/2004,Shipped,Trucks and Buses,127,San Rafael,CA,USA
10271,38,41.72,1585,7/20/2004,Shipped,Classic Cars,35,San Rafael,CA,USA
10271,22,100,3071,7/20/2004,Shipped,Classic Cars,118,San Rafael,CA,USA
10271,35,47.62,1667,7/20/2004,Shipped,Trucks and Buses,54,San Rafael,CA,USA
10272,45,64.63,2908,7/20/2004,Shipped,Trains,62,Allentown,PA,USA
10271,34,98.39,3345,7/20/2004,Shipped,Trucks and Buses,115,San Rafael,CA,USA
10272,43,56.82,2443,7/20/2004,Shipped,Trains,58,Allentown,PA,USA
10273,30,100,3509,7/21/2004,Shipped,Classic Cars,136,Bruxelles,,Belgium
10274,41,100,6724,7/21/2004,Shipped,Planes,157,Brickhaven,MA,USA
10273,34,98.06,3334,7/21/2004,Shipped,Ships,86,Bruxelles,,Belgium
10273,40,100,5026,7/21/2004,Shipped,Vintage Cars,136,Bruxelles,,Belgium
10273,47,100,5451,7/21/2004,Shipped,Trains,100,Bruxelles,,Belgium
10273,50,85.75,4288,7/21/2004,Shipped,Vintage Cars,105,Bruxelles,,Belgium
10273,33,71.09,2346,7/21/2004,Shipped,Vintage Cars,87,Bruxelles,,Belgium
10273,22,100,2785,7/21/2004,Shipped,Ships,122,Bruxelles,,Belgium
10274,40,65.08,2603,7/21/2004,Shipped,Planes,68,Brickhaven,MA,USA
10273,27,100,2796,7/21/2004,Shipped,Vintage Cars,88,Bruxelles,,Belgium
10274,24,72.33,1736,7/21/2004,Shipped,Vintage Cars,65,Brickhaven,MA,USA
10273,48,83.02,3985,7/21/2004,Shipped,Vintage Cars,83,Bruxelles,,Belgium
10273,21,65.34,1372,7/21/2004,Shipped,Ships,66,Bruxelles,,Belgium
10273,21,100,2146,7/21/2004,Shipped,Ships,86,Bruxelles,,Belgium
10274,24,90.52,2172,7/21/2004,Shipped,Ships,90,Brickhaven,MA,USA
10273,42,62.16,2611,7/21/2004,Shipped,Ships,72,Bruxelles,,Belgium
10273,40,86.15,3446,7/21/2004,Shipped,Ships,100,Bruxelles,,Belgium
10273,26,100,2969,7/21/2004,Shipped,Ships,99,Bruxelles,,Belgium
10274,32,58.6,1875,7/21/2004,Shipped,Planes,49,Brickhaven,MA,USA
10273,37,45.86,1697,7/21/2004,Shipped,Ships,54,Bruxelles,,Belgium
10275,45,92.83,4177,7/23/2004,Shipped,Motorcycles,95,Nantes,,France
10275,22,100,2904,7/23/2004,Shipped,Motorcycles,118,Nantes,,France
10275,36,100,6902,7/23/2004,Shipped,Motorcycles,193,Nantes,,France
10275,35,90.39,3164,7/23/2004,Shipped,Planes,84,Nantes,,France
10275,37,63.6,2353,7/23/2004,Shipped,Motorcycles,60,Nantes,,France
10275,21,100,2154,7/23/2004,Shipped,Motorcycles,112,Nantes,,France
10275,25,95.2,2380,7/23/2004,Shipped,Planes,109,Nantes,,France
10275,30,79.98,2399,7/23/2004,Shipped,Motorcycles,76,Nantes,,France
10275,41,81.89,3357,7/23/2004,Shipped,Planes,68,Nantes,,France
10275,27,62.31,1682,7/23/2004,Shipped,Planes,72,Nantes,,France
10275,23,81.91,1884,7/23/2004,Shipped,Motorcycles,99,Nantes,,France
10275,28,63.97,1791,7/23/2004,Shipped,Vintage Cars,68,Nantes,,France
10275,38,45.39,1725,7/23/2004,Shipped,Vintage Cars,43,Nantes,,France
10275,32,89.51,2864,7/23/2004,Shipped,Planes,91,Nantes,,France
10275,39,100,4473,7/23/2004,Shipped,Planes,99,Nantes,,France
10275,48,100,6379,7/23/2004,Shipped,Planes,118,Nantes,,France
10275,43,73.6,3165,7/23/2004,Shipped,Planes,80,Nantes,,France
10275,31,72.55,2249,7/23/2004,Shipped,Planes,74,Nantes,,France
10276,50,100,9631,8/2/2004,Shipped,Classic Cars,194,Brickhaven,MA,USA
10276,43,100,5182,8/2/2004,Shipped,Motorcycles,150,Brickhaven,MA,USA
10276,47,100,5465,8/2/2004,Shipped,Classic Cars,117,Brickhaven,MA,USA
10276,38,83.79,3184,8/2/2004,Shipped,Classic Cars,79,Brickhaven,MA,USA
10276,38,69.96,2658,8/2/2004,Shipped,Classic Cars,80,Brickhaven,MA,USA
10276,30,100,3925,8/2/2004,Shipped,Classic Cars,146,Brickhaven,MA,USA
10276,33,50.36,1662,8/2/2004,Shipped,Motorcycles,62,Brickhaven,MA,USA
10276,48,100,5714,8/2/2004,Shipped,Classic Cars,148,Brickhaven,MA,USA
10276,46,75.49,3473,8/2/2004,Shipped,Motorcycles,69,Brickhaven,MA,USA
10276,20,61.23,1225,8/2/2004,Shipped,Classic Cars,61,Brickhaven,MA,USA
10276,48,75.18,3609,8/2/2004,Shipped,Classic Cars,80,Brickhaven,MA,USA
10276,27,36.61,988,8/2/2004,Shipped,Motorcycles,40,Brickhaven,MA,USA
10276,38,100,4305,8/2/2004,Shipped,Motorcycles,102,Brickhaven,MA,USA
10276,21,70.78,1486,8/2/2004,Shipped,Motorcycles,81,Brickhaven,MA,USA
10277,28,100,3128,8/4/2004,Shipped,Classic Cars,115,Singapore,,Singapore
10278,34,100,4668,8/6/2004,Shipped,Classic Cars,141,Las Vegas,NV,USA
10278,23,100,2605,8/6/2004,Shipped,Classic Cars,124,Las Vegas,NV,USA
10278,29,90.86,2635,8/6/2004,Shipped,Classic Cars,77,Las Vegas,NV,USA
10278,29,100,3754,8/6/2004,Shipped,Classic Cars,142,Las Vegas,NV,USA
10278,39,100,4324,8/6/2004,Shipped,Classic Cars,132,Las Vegas,NV,USA
10278,42,100,6401,8/6/2004,Shipped,Classic Cars,169,Las Vegas,NV,USA
10278,31,100,4117,8/6/2004,Shipped,Classic Cars,141,Las Vegas,NV,USA
10278,35,45.28,1585,8/6/2004,Shipped,Classic Cars,50,Las Vegas,NV,USA
10278,31,38.89,1206,8/6/2004,Shipped,Classic Cars,37,Las Vegas,NV,USA
10278,25,100,3160,8/6/2004,Shipped,Classic Cars,140,Las Vegas,NV,USA
10279,26,60.58,1575,8/9/2004,Shipped,Classic Cars,71,Madrid,,Spain
10279,32,74.96,2399,8/9/2004,Shipped,Classic Cars,73,Madrid,,Spain
10279,49,79.97,3919,8/9/2004,Shipped,Classic Cars,90,Madrid,,Spain
10279,48,100,5581,8/9/2004,Shipped,Classic Cars,117,Madrid,,Spain
10279,33,71.06,2345,8/9/2004,Shipped,Classic Cars,85,Madrid,,Spain
10279,48,100,6168,8/9/2004,Shipped,Classic Cars,107,Madrid,,Spain
10280,34,100,8015,8/17/2004,Shipped,Classic Cars,214,Torino,,Italy
10280,24,100,2800,8/17/2004,Shipped,Trucks and Buses,116,Torino,,Italy
10280,50,100,5240,8/17/2004,Shipped,Vintage Cars,102,Torino,,Italy
10280,27,57.68,1557,8/17/2004,Shipped,Vintage Cars,53,Torino,,Italy
10280,26,100,3669,8/17/2004,Shipped,Vintage Cars,170,Torino,,Italy
10280,25,62.96,1574,8/17/2004,Shipped,Vintage Cars,60,Torino,,Italy
10280,37,100,4751,8/17/2004,Shipped,Vintage Cars,127,Torino,,Italy
10280,22,100,4455,8/17/2004,Shipped,Vintage Cars,168,Torino,,Italy
10280,46,100,5126,8/17/2004,Shipped,Vintage Cars,101,Torino,,Italy
10280,43,68.71,2955,8/17/2004,Shipped,Vintage Cars,62,Torino,,Italy
10280,29,100,3006,8/17/2004,Shipped,Vintage Cars,104,Torino,,Italy
10280,34,100,3474,8/17/2004,Shipped,Vintage Cars,99,Torino,,Italy
10280,35,100,3704,8/17/2004,Shipped,Vintage Cars,92,Torino,,Italy
10280,20,28.88,578,8/17/2004,Shipped,Vintage Cars,33,Torino,,Italy
10280,45,47.49,2137,8/17/2004,Shipped,Vintage Cars,44,Torino,,Italy
10280,33,41.85,1381,8/17/2004,Shipped,Vintage Cars,41,Torino,,Italy
10280,21,78.89,1657,8/17/2004,Shipped,Vintage Cars,97,Torino,,Italy
10281,44,100,7021,8/19/2004,Shipped,Classic Cars,147,Allentown,PA,USA
10281,25,100,2939,8/19/2004,Shipped,Trucks and Buses,136,Allentown,PA,USA
10281,41,100,5247,8/19/2004,Shipped,Trucks and Buses,118,Allentown,PA,USA
10281,48,100,5773,8/19/2004,Shipped,Trucks and Buses,122,Allentown,PA,USA
10281,29,57.73,1674,8/19/2004,Shipped,Trucks and Buses,60,Allentown,PA,USA
10281,25,100,4191,8/19/2004,Shipped,Classic Cars,169,Allentown,PA,USA
10281,25,99.29,2482,8/19/2004,Shipped,Trucks and Buses,121,Allentown,PA,USA
10281,44,59.87,2634,8/19/2004,Shipped,Vintage Cars,50,Allentown,PA,USA
10281,25,100,2780,8/19/2004,Shipped,Trucks and Buses,127,Allentown,PA,USA
10281,20,40.66,813,8/19/2004,Shipped,Classic Cars,35,Allentown,PA,USA
10281,29,82.83,2402,8/19/2004,Shipped,Trucks and Buses,96,Allentown,PA,USA
10281,31,55.19,1711,8/19/2004,Shipped,Trucks and Buses,54,Allentown,PA,USA
10281,36,77.57,2793,8/19/2004,Shipped,Trucks and Buses,64,Allentown,PA,USA
10281,27,85.98,2321,8/19/2004,Shipped,Classic Cars,101,Allentown,PA,USA
10283,25,100,2992,8/20/2004,Shipped,Classic Cars,136,Tsawassen,BC,Canada
10282,41,100,7071,8/20/2004,Shipped,Classic Cars,207,San Rafael,CA,USA
10282,27,100,4365,8/20/2004,Shipped,Classic Cars,151,San Rafael,CA,USA
10282,24,100,3779,8/20/2004,Shipped,Classic Cars,173,San Rafael,CA,USA
10282,23,100,3239,8/20/2004,Shipped,Classic Cars,163,San Rafael,CA,USA
10283,21,98.06,2059,8/20/2004,Shipped,Ships,86,Tsawassen,BC,Canada
10282,43,100,6696,8/20/2004,Shipped,Vintage Cars,136,San Rafael,CA,USA
10282,36,100,4175,8/20/2004,Shipped,Trains,100,San Rafael,CA,USA
10283,46,100,5796,8/20/2004,Shipped,Vintage Cars,105,Tsawassen,BC,Canada
10282,31,100,4675,8/20/2004,Shipped,Classic Cars,143,San Rafael,CA,USA
10283,34,100,3581,8/20/2004,Shipped,Vintage Cars,87,Tsawassen,BC,Canada
10282,29,46.82,1358,8/20/2004,Shipped,Classic Cars,57,San Rafael,CA,USA
10283,42,100,5316,8/20/2004,Shipped,Ships,122,Tsawassen,BC,Canada
10283,34,92.94,3160,8/20/2004,Shipped,Vintage Cars,88,Tsawassen,BC,Canada
10283,33,72.96,2408,8/20/2004,Shipped,Vintage Cars,83,Tsawassen,BC,Canada
10282,39,100,4797,8/20/2004,Shipped,Classic Cars,118,San Rafael,CA,USA
10282,36,59.65,2147,8/20/2004,Shipped,Trains,62,San Rafael,CA,USA
10282,38,100,4311,8/20/2004,Shipped,Trucks and Buses,115,San Rafael,CA,USA
10282,37,66.78,2471,8/20/2004,Shipped,Trains,58,San Rafael,CA,USA
10283,45,78.67,3540,8/20/2004,Shipped,Ships,66,Tsawassen,BC,Canada
10282,43,86.61,3724,8/20/2004,Shipped,Ships,86,San Rafael,CA,USA
10283,20,94.14,1883,8/20/2004,Shipped,Ships,90,Tsawassen,BC,Canada
10283,47,65.77,3091,8/20/2004,Shipped,Ships,72,Tsawassen,BC,Canada
10283,22,88.15,1939,8/20/2004,Shipped,Ships,100,Tsawassen,BC,Canada
10283,38,89.38,3396,8/20/2004,Shipped,Ships,99,Tsawassen,BC,Canada
10283,43,57.61,2477,8/20/2004,Shipped,Planes,49,Tsawassen,BC,Canada
10283,33,51.32,1694,8/20/2004,Shipped,Ships,54,Tsawassen,BC,Canada
10284,45,100,5748,8/21/2004,Shipped,Planes,157,Oslo,,Norway
10284,31,71.81,2226,8/21/2004,Shipped,Planes,84,Oslo,,Norway
10284,22,100,2311,8/21/2004,Shipped,Planes,109,Oslo,,Norway
10284,30,73.99,2220,8/21/2004,Shipped,Planes,68,Oslo,,Norway
10284,39,71.67,2795,8/21/2004,Shipped,Vintage Cars,65,Oslo,,Norway
10284,21,55.96,1175,8/21/2004,Shipped,Planes,68,Oslo,,Norway
10284,21,71,1491,8/21/2004,Shipped,Planes,72,Oslo,,Norway
10284,50,81.86,4093,8/21/2004,Shipped,Vintage Cars,68,Oslo,,Norway
10284,33,51.93,1714,8/21/2004,Shipped,Vintage Cars,43,Oslo,,Norway
10284,24,83.12,1995,8/21/2004,Shipped,Planes,91,Oslo,,Norway
10284,45,100,4577,8/21/2004,Shipped,Planes,99,Oslo,,Norway
10284,25,69.6,1740,8/21/2004,Shipped,Planes,80,Oslo,,Norway
10284,32,64.41,2061,8/21/2004,Shipped,Planes,74,Oslo,,Norway
10285,36,100,4100,8/27/2004,Shipped,Motorcycles,95,Cambridge,MA,USA
10285,47,100,6485,8/27/2004,Shipped,Motorcycles,118,Cambridge,MA,USA
10285,27,100,5438,8/27/2004,Shipped,Motorcycles,193,Cambridge,MA,USA
10285,49,100,6864,8/27/2004,Shipped,Motorcycles,150,Cambridge,MA,USA
10285,20,49.06,981,8/27/2004,Shipped,Motorcycles,60,Cambridge,MA,USA
10285,34,100,3717,8/27/2004,Shipped,Motorcycles,112,Cambridge,MA,USA
10285,39,70.08,2733,8/27/2004,Shipped,Motorcycles,76,Cambridge,MA,USA
10285,38,59.56,2263,8/27/2004,Shipped,Motorcycles,69,Cambridge,MA,USA
10285,37,98.89,3659,8/27/2004,Shipped,Motorcycles,99,Cambridge,MA,USA
10285,37,41.03,1518,8/27/2004,Shipped,Motorcycles,40,Cambridge,MA,USA
10285,26,100,2600,8/27/2004,Shipped,Motorcycles,102,Cambridge,MA,USA
10285,39,78.92,3078,8/27/2004,Shipped,Motorcycles,81,Cambridge,MA,USA
10285,45,100,5393,8/27/2004,Shipped,Planes,118,Cambridge,MA,USA
10286,38,57.2,2174,8/28/2004,Shipped,Motorcycles,62,Paris,,France
10287,21,100,3432,8/30/2004,Shipped,Classic Cars,194,Gensve,,Switzerland
10287,45,100,4757,8/30/2004,Shipped,Classic Cars,117,Gensve,,Switzerland
10287,41,69.43,2847,8/30/2004,Shipped,Classic Cars,79,Gensve,,Switzerland
10287,23,100,2675,8/30/2004,Shipped,Classic Cars,115,Gensve,,Switzerland
10287,41,100,6499,8/30/2004,Shipped,Classic Cars,141,Gensve,,Switzerland
10287,44,82.39,3625,8/30/2004,Shipped,Classic Cars,77,Gensve,,Switzerland
10287,24,100,3516,8/30/2004,Shipped,Classic Cars,142,Gensve,,Switzerland
10287,44,100,5053,8/30/2004,Shipped,Classic Cars,132,Gensve,,Switzerland
10287,36,100,5853,8/30/2004,Shipped,Classic Cars,169,Gensve,,Switzerland
10287,43,70.76,3043,8/30/2004,Shipped,Classic Cars,80,Gensve,,Switzerland
10287,40,100,6762,8/30/2004,Shipped,Classic Cars,146,Gensve,,Switzerland
10287,27,100,4311,8/30/2004,Shipped,Classic Cars,141,Gensve,,Switzerland
10287,34,100,4300,8/30/2004,Shipped,Classic Cars,148,Gensve,,Switzerland
10287,36,39.65,1427,8/30/2004,Shipped,Classic Cars,37,Gensve,,Switzerland
10287,20,67.97,1359,8/30/2004,Shipped,Classic Cars,61,Gensve,,Switzerland
10287,36,100,4297,8/30/2004,Shipped,Classic Cars,140,Gensve,,Switzerland
10287,40,88.12,3525,8/30/2004,Shipped,Classic Cars,80,Gensve,,Switzerland
10288,20,100,2937,9/1/2004,Shipped,Classic Cars,124,Singapore,,Singapore
10288,32,100,5875,9/1/2004,Shipped,Vintage Cars,170,Singapore,,Singapore
10288,28,61.75,1729,9/1/2004,Shipped,Vintage Cars,60,Singapore,,Singapore
10288,31,100,3823,9/1/2004,Shipped,Vintage Cars,127,Singapore,,Singapore
10288,35,80.99,2835,9/1/2004,Shipped,Vintage Cars,92,Singapore,,Singapore
10288,23,73.41,1688,9/1/2004,Shipped,Classic Cars,71,Singapore,,Singapore
10288,36,66.14,2381,9/1/2004,Shipped,Classic Cars,73,Singapore,,Singapore
10288,50,52.32,2616,9/1/2004,Shipped,Classic Cars,50,Singapore,,Singapore
10288,29,38.17,1107,9/1/2004,Shipped,Vintage Cars,33,Singapore,,Singapore
10288,35,80.87,2830,9/1/2004,Shipped,Classic Cars,90,Singapore,,Singapore
10288,48,100,6539,9/1/2004,Shipped,Classic Cars,117,Singapore,,Singapore
10288,34,68.49,2329,9/1/2004,Shipped,Classic Cars,85,Singapore,,Singapore
10288,41,100,4873,9/1/2004,Shipped,Classic Cars,107,Singapore,,Singapore
10288,33,40.62,1340,9/1/2004,Shipped,Vintage Cars,41,Singapore,,Singapore
10289,38,100,4568,9/3/2004,Shipped,Vintage Cars,102,Bergen,,Norway
10289,24,56.07,1346,9/3/2004,Shipped,Vintage Cars,53,Bergen,,Norway
10289,43,100,8272,9/3/2004,Shipped,Vintage Cars,168,Bergen,,Norway
10289,45,48.38,2177,9/3/2004,Shipped,Vintage Cars,44,Bergen,,Norway
10290,26,96.23,2502,9/7/2004,Shipped,Vintage Cars,99,Brickhaven,MA,USA
10290,45,100,5171,9/7/2004,Shipped,Vintage Cars,97,Brickhaven,MA,USA
10291,37,100,7136,9/8/2004,Shipped,Classic Cars,214,Boras,,Sweden
10291,30,100,3856,9/8/2004,Shipped,Classic Cars,147,Boras,,Sweden
10291,41,100,6388,9/8/2004,Shipped,Trucks and Buses,136,Boras,,Sweden
10292,21,100,2215,9/8/2004,Shipped,Trucks and Buses,118,NYC,NY,USA
10291,41,100,4688,9/8/2004,Shipped,Trucks and Buses,116,Boras,,Sweden
10292,26,100,4555,9/8/2004,Shipped,Classic Cars,163,NYC,NY,USA
10292,41,100,4529,9/8/2004,Shipped,Trucks and Buses,122,NYC,NY,USA
10291,26,57.73,1501,9/8/2004,Shipped,Trucks and Buses,60,Boras,,Sweden
10291,47,100,5714,9/8/2004,Shipped,Vintage Cars,101,Boras,,Sweden
10291,37,50.59,1872,9/8/2004,Shipped,Vintage Cars,62,Boras,,Sweden
10291,23,100,2866,9/8/2004,Shipped,Vintage Cars,104,Boras,,Sweden
10292,21,100,2845,9/8/2004,Shipped,Classic Cars,169,NYC,NY,USA
10292,44,100,7141,9/8/2004,Shipped,Classic Cars,143,NYC,NY,USA
10291,48,100,5289,9/8/2004,Shipped,Trucks and Buses,121,Boras,,Sweden
10291,29,51.82,1503,9/8/2004,Shipped,Vintage Cars,50,Boras,,Sweden
10292,40,53.75,2150,9/8/2004,Shipped,Classic Cars,57,NYC,NY,USA
10291,48,100,5398,9/8/2004,Shipped,Trucks and Buses,127,Boras,,Sweden
10292,39,30.06,1172,9/8/2004,Shipped,Classic Cars,35,NYC,NY,USA
10292,27,100,3832,9/8/2004,Shipped,Classic Cars,118,NYC,NY,USA
10291,26,83.79,2179,9/8/2004,Shipped,Trucks and Buses,96,Boras,,Sweden
10292,50,46.53,2327,9/8/2004,Shipped,Trucks and Buses,54,NYC,NY,USA
10292,31,67.73,2100,9/8/2004,Shipped,Trains,62,NYC,NY,USA
10291,32,71.75,2296,9/8/2004,Shipped,Trucks and Buses,64,Boras,,Sweden
10292,41,100,4983,9/8/2004,Shipped,Trucks and Buses,115,NYC,NY,USA
10292,35,55.07,1927,9/8/2004,Shipped,Trains,58,NYC,NY,USA
10291,28,100,3257,9/8/2004,Shipped,Classic Cars,101,Boras,,Sweden
10293,46,100,8412,9/9/2004,Shipped,Classic Cars,207,Torino,,Italy
10293,24,100,4242,9/9/2004,Shipped,Classic Cars,151,Torino,,Italy
10293,45,100,8253,9/9/2004,Shipped,Classic Cars,173,Torino,,Italy
10293,24,100,2819,9/9/2004,Shipped,Vintage Cars,136,Torino,,Italy
10293,22,100,2418,9/9/2004,Shipped,Trains,100,Torino,,Italy
10293,49,100,4946,9/9/2004,Shipped,Vintage Cars,87,Torino,,Italy
10293,21,100,2942,9/9/2004,Shipped,Ships,122,Torino,,Italy
10293,29,71.89,2085,9/9/2004,Shipped,Ships,86,Torino,,Italy
